pdf,hypothesized_driver_of_change,denovo_or_derivedlist,confirmed_yn,gene_name,IMG Gene ID,IMG Locus Tag ,ensembl,Brapa gene name,ENSGMOG,Globodera pallida,Globodera rostochienis
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Fs(2)Ket,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG43233,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG43234,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31688,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43607,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43608,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,fok,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,sick,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG43739,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43827,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43828,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG43861,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Gr39a,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tep5,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44187,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44189,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44190,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44191,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,phr6-4,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG15475,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17470,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG2608,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG2611,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG2614,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG18810,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31677,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31678,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG34007,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,ik2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Uhg3,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Sfp38D,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,bru,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43158,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CycK,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG10834,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG6675,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG3651,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG3635,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31703,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG34137,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG42748,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43240,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43241,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Adf1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,ap,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,cn,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Cyp6a2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,EcR,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Gapdh1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,mle,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,nec,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,pk,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,pwn,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,sax,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,so,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,tor,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,dpn,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,l(2)01289,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Aldh-III,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Odc1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Odc2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,TpnC41C,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,lin19,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CanB2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,lbm,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,lig,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,l(2)k14710,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Rs1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,vimar,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Optix,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,slv,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11163,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,gus,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Or43b,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Nipped-B,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Trap1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,nito,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,pgant3,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Hey,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,sut2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,sut1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,debcl,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ee,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ed,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ea,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG3107,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Atf6,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,d4,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG10395,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG10417,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,TpnC4,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11665,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,l(2)NC136,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,scaf,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,gp210,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Or42b,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG7882,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG7881,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,dream,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,SCAP,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CCHa2r,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG7845,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Pld,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG15233,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Fmo-2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Dpit47,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG15908,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG15909,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG9422,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG3409,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG15236,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,coro,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG9447,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Spn42Db,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Spn42Dc,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Spn42De,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG3358,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Cyp6u1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17002,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ef,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ei,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ej,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ek,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42El,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Eo,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Ep,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Eq,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tsp42Er,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12836,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11060,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12164,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Dscam,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11107,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11113,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Eaf,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11145,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1620,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12736,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1603,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1600,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Corin,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Vps13,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1358,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG2070,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1399,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1946,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12159,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG14764,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG2915,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8726,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,ACC,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Nup44A,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Dic3,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11191,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG14762,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12769,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8712,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,coil,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Socs44A,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Obp44a,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8708,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17508,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17082,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17883,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17977,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12821,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Ir41a,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Bap170,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG18812,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Stlk,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30156,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30157,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30158,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Asap1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30377,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30379,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30383,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30385,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30438,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30440,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Tdc2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30495,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30497,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,fa2h,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,LRP1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG33140,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,ppk25,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Nipped-A,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,mim,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG33914,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CheB42c,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR41443,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Dgk,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,dpr12,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Epac,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG34431,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,jing,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG12547,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,laccase2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Mob4,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Gprk1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG17528,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,didum,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,sxc,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR42646,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG40127,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,IntS3,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Vha16-1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Ptr,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43256,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43281,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG43340,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG43366,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,bin3,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR43611,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,BubR1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,esn,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44100,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG44102,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG44104,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44125,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Src42A,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,koi,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44165,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44169,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44170,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44172,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG44204,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Spn42Da,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,ltd,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,hig,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Cyp4p1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Rme-8,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,unpg,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Pkn,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Mad1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Drep-2,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8788,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Hydr1,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8008,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8046,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8026,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG8027,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Cyp4p3,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG1968,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Myd88,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG13739,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG13954,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30344,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG30345,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG34141,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,shrb,NA,NA,NA,NA,NA,NA,
